municipio,ext_pov,landgini,occs,logarea,logfam,logpop
Montalvânia,38.040000915527344,0.8136023879051208,4,7.306396961212158,5.560719966888428,9.714323043823242
Monte Alegre de Minas,16.1200008392334,0.744328498840332,3,7.869057655334473,6.194425582885742,9.793617248535156
Monte Azul,48.86000061035156,0.8589744567871094,0,6.918497562408447,-4.605170249938965,10.537574768066406
Monte Belo,10.9399995803833,0.7856290340423584,0,6.046189308166504,-4.605170249938965,9.530683517456055
Monte Carmelo,8.9399995803833,0.7805565595626831,0,7.2136945724487305,-4.605170249938965,10.454639434814453
Monte Santo de Minas,15.770000457763672,0.8417016863822937,0,6.384350776672363,-4.605170249938965,9.867393493652344
Monte Sião,8.90999984741211,0.68426913022995,0,5.673323154449463,-4.605170249938965,9.760079383850098
Morada Nova de Minas,19.3799991607666,0.895270049571991,0,7.645445346832275,-4.605170249938965,8.80372428894043
Morro da Garça,40.86000061035156,0.8245519399642944,0,6.029001235961914,-4.605170249938965,8.02420711517334
Morro do Pilar,33.279998779296875,0.7591988444328308,0,6.1694016456604,-4.605170249938965,8.261784553527832
Munhoz,10.869999885559082,0.7099910974502563,0,5.252796649932861,-4.605170249938965,8.639764785766602
Muriaé,17.530000686645508,0.7484842538833618,0,6.740046501159668,-4.605170249938965,11.345512390136719
Mutum,46.66999816894531,0.7558724284172058,0,7.138628959655762,-4.605170249938965,10.205035209655762
Muzambinho,11.479999542236328,0.7174502015113831,0,6.016157150268555,-4.605170249938965,9.791829109191895
Nacip Raydan,45.27000045776367,0.8512206077575684,0,5.435031414031982,-4.605170249938965,8.2947998046875
Natércia,19.209999084472656,0.6355240345001221,0,5.251749515533447,-4.605170249938965,8.380456924438477
Nazareno,24.850000381469727,0.7622534036636353,0,5.78197717666626,-4.605170249938965,8.842315673828125
Nepomuceno,17.6299991607666,0.8390909433364868,0,6.369215965270996,-4.605170249938965,10.088680267333984
Nova Era,13.100000381469727,0.8810912370681763,0,5.897977828979492,-4.605170249938965,9.775938034057617
Nova Módica,46.880001068115234,0.7201876044273376,0,5.935423374176025,-4.605170249938965,8.393669128417969
Nova Ponte,6.340000152587891,0.8285501003265381,2,7.011303901672363,3.9122231006622314,9.224933624267578
Nova Resende,10.970000267028809,0.6504038572311401,0,5.978885650634766,-4.605170249938965,9.370927810668945
Novo Cruzeiro,61.31999969482422,0.7415916323661804,3,7.442023754119873,6.620086669921875,10.333580017089844
Olaria,38.459999084472656,0.6209068298339844,0,5.186827182769775,-4.605170249938965,7.733245849609375
Olímpio Noronha,25.190000534057617,0.9065901637077332,0,3.9908342361450195,-4.605170249938965,7.516977310180664
Oliveira,18.739999771118164,0.831774890422821,0,6.80128288269043,-4.605170249938965,10.380404472351074
Oliveira Fortes,31.899999618530273,0.6855698823928833,0,4.71043062210083,-4.605170249938965,7.688455581665039
Onça de Pitangui,18.690000534057617,0.8374256491661072,0,5.512621879577637,-4.605170249938965,8.013673782348633
Ouro Branco,12.369999885559082,0.7528484463691711,0,5.562986850738525,-4.605170249938965,10.219137191772461
Ouro Fino,15.15999984741211,0.7532259225845337,0,6.28264045715332,-4.605170249938965,10.328526496887207
Ouro Preto,17.360000610351562,0.8634625673294067,0,7.1297783851623535,-4.605170249938965,11.043146133422852
Ouro Verde de Minas,58.630001068115234,0.6877393126487732,0,5.167639255523682,-4.605170249938965,8.977524757385254
Padre Paraíso,41.77000045776367,0.6967068314552307,0,6.302069187164307,-4.605170249938965,9.760021209716797
Paineiras,22.299999237060547,0.8035555481910706,0,6.460999488830566,-4.605170249938965,8.563121795654297
Pains,13.739999771118164,0.8105571866035461,0,6.038348197937012,-4.605170249938965,8.995288848876953
Paiva,27.959999084472656,0.7869907021522522,0,4.069026947021484,-4.605170249938965,7.25559139251709
Palma,33.529998779296875,0.7119885683059692,0,5.764564037322998,-4.605170249938965,8.861350059509277
Papagaios,12.59000015258789,0.8024700284004211,0,6.3178863525390625,-4.605170249938965,9.222169876098633
Paracatu,19.34000015258789,0.8717496991157532,8,9.016888618469238,6.380139350891113,11.047296524047852
Paraguaçu,16.34000015258789,0.8494413495063782,0,6.05467414855957,-4.605170249938965,9.710994720458984
Paraisópolis,15.5600004196167,0.7575908899307251,0,5.806339263916016,-4.605170249938965,9.58973503112793
Paraopeba,16.280000686645508,0.88991779088974,0,6.440946578979492,-4.605170249938965,9.741850852966309
Passabém,49.04999923706055,0.7292486429214478,0,4.552823543548584,-4.605170249938965,7.428333282470703
Passa Quatro,22.270000457763672,0.8614038228988647,0,5.625100135803223,-4.605170249938965,9.503606796264648
Passa Tempo,29.610000610351562,0.7703752517700195,0,6.065179824829102,-4.605170249938965,9.00601863861084
Passa-Vinte,25.520000457763672,0.6964045763015747,0,5.506956100463867,-4.605170249938965,7.788626194000244
Patos de Minas,9.710000038146973,0.7514313459396362,0,8.070562362670898,-4.605170249938965,11.541959762573242
Patrocínio,12.949999809265137,0.8322010636329651,5,7.9638776779174805,5.332767009735107,11.014572143554688
Patrocínio do Muriaé,31.81999969482422,0.7356933951377869,0,4.689511299133301,-4.605170249938965,8.400434494018555
Paula Cândido,44.06999969482422,0.8128938674926758,0,5.596568584442139,-4.605170249938965,9.023407936096191
Paulistas,44.709999084472656,0.7758916020393372,0,5.397257328033447,-4.605170249938965,8.65938663482666
Pavão,32.70000076293945,0.7904899716377258,1,6.399260520935059,5.703815937042236,9.614004135131836
Peçanha,55.560001373291016,0.7940748929977417,0,6.906554698944092,-4.605170249938965,9.948222160339355
Pedra Azul,36.970001220703125,0.8534671664237976,0,7.392832279205322,-4.605170249938965,10.001883506774902
Pedra do Anta,47.869998931884766,0.663541853427887,0,5.101085186004639,-4.605170249938965,8.333270072937012
Pedra do Indaiá,16.25,0.7083583474159241,0,5.858218669891357,-4.605170249938965,8.290543556213379
Pedra Dourada,26.75,0.8425100445747375,0,4.257030010223389,-4.605170249938965,7.395107746124268
Pedralva,24.450000762939453,0.8413437604904175,0,5.383577346801758,-4.605170249938965,9.305560111999512
Pedrinópolis,11.710000038146973,0.8404765129089355,0,5.882765293121338,-4.605170249938965,8.387311935424805
Pedro Leopoldo,13.449999809265137,0.9158803224563599,0,5.676411151885986,-4.605170249938965,10.635711669921875
Pedro Teixeira,32.040000915527344,0.5785481333732605,0,4.730921268463135,-4.605170249938965,7.3733744621276855
Pequeri,22.639999389648438,0.8113011121749878,0,4.513054847717285,-4.605170249938965,7.906915664672852
Pequi,11.260000228881836,0.826474666595459,1,5.321545600891113,4.7875752449035645,8.066835403442383
Perdigão,12.770000457763672,0.7342222332954407,0,5.523858070373535,-4.605170249938965,8.422002792358398
Perdizes,10.850000381469727,0.8330945372581482,4,7.80694055557251,5.446780681610107,9.281264305114746
Perdões,13,0.7650390267372131,0,5.626541614532471,-4.605170249938965,9.698920249938965
Pescador,42.31999969482422,0.80605548620224,0,5.763936519622803,-4.605170249938965,8.3777008056640625
Piau,24.56999969482422,0.7156974077224731,0,5.256974220275879,-4.605170249938965,8.013673782348633
Piedade de Ponte Nova,34.34000015258789,0.8964727520942688,0,4.433195114135742,-4.605170249938965,8.38343334197998
Piedade do Rio Grande,38.810001373291016,0.7378499507904053,0,5.779508113861084,-4.605170249938965,8.524168968200684
Piedade dos Gerais,33.86000061035156,0.6471115946769714,0,5.566051959991455,-4.605170249938965,8.349011421203613
Pimenta,11.710000038146973,0.7984628081321716,0,6.031166076660156,-4.605170249938965,8.814776420593262
Piracema,40.09000015258789,0.6721789240837097,0,5.6387104988098145,-4.605170249938965,8.709465026855469
Pirajuba,6.599999904632568,0.8297576904296875,0,5.807541847229004,-4.605170249938965,8.043021202087402
Piranga,61.880001068115234,0.6729738712310791,0,6.491178512573242,-4.605170249938965,9.7008819580078125
Piranguçu,31.5,0.7242695689201355,0,5.332718849182129,-4.605170249938965,8.4296722412109375
Piranguinho,23.93000030517578,0.9051447510719299,0,4.8729047775268555,-4.605170249938965,8.759354591369629
Pirapetinga,23.329999923706055,0.7489210367202759,0,5.261134624481201,-4.605170249938965,9.103979110717773
Piraúba,28,0.7264921069145203,0,4.9725871086120605,-4.605170249938965,9.120634078979492
Pitangui,13,0.8656666278839111,0,6.345636367797852,-4.605170249938965,9.912100791931152
Piumhi,7.179999828338623,0.795514702796936,0,6.807824611663818,-4.605170249938965,10.12414836883545
Poço Fundo,9.609999656677246,0.6749401092529297,0,6.164366722106934,-4.605170249938965,9.533655166625977
Pocrane,42.4900016784668,0.8009607791900635,0,6.541751384735107,-4.605170249938965,9.32366943359375
Pompéu,15.1899995803833,0.8595051765441895,2,7.849908828735352,4.094511032104492,9.920836448669434
Ponte Nova,17,0.8688945174217224,0,6.15634298324585,-4.605170249938965,10.945141792297363
Porteirinha,47.400001525878906,0.7770692706108093,6,7.502462387084961,5.257547378540039,10.894996643066406
Porto Firme,44.04999923706055,0.727009654045105,0,5.65529203414917,-4.605170249938965,9.152605056762695
Poté,53.7599983215332,0.7972528338432312,0,6.453152656555176,-4.605170249938965,9.593968391418457
Pouso Alto,18.68000030517578,0.6752697229385376,0,5.567962646484375,-4.605170249938965,8.679821968078613
Prados,29.969999313354492,0.6998755931854248,0,5.574811935424805,-4.605170249938965,8.905308723449707
Prata,6.880000114440918,0.8102817535400391,0,8.4934539794921875,-4.605170249938965,10.112045288085938
Pratápolis,14.899999618530273,0.7021932601928711,0,5.37017297744751,-4.605170249938965,9.147933006286621
Pratinha,11.029999732971191,0.6322177052497864,0,6.452364444732666,-4.605170249938965,7.825245380401611
Presidente Bernardes,56.220001220703125,0.6796037554740906,9,5.470588684082031,5.902660846710205,8.767173767089844
Presidente Juscelino,48.06999969482422,0.9105842709541321,0,6.5493645668029785,-4.605170249938965,8.364507675170898
Presidente Kubitschek,45.08000183105469,0.7620986104011536,0,5.2475504875183105,-4.605170249938965,7.983439922332764
Presidente Olegário,20.31999969482422,0.7985224723815918,0,8.171599388122559,-4.605170249938965,10.04953384399414
Alto Jequitibá,30.860000610351562,0.8192316889762878,0,5.031744003295898,-4.605170249938965,8.91395378112793
Prudente de Morais,24.75,0.90887451171875,0,4.837075233459473,-4.605170249938965,8.827467918395996
Quartel Geral,19.15999984741211,0.7786346673965454,0,6.30115270614624,-4.605170249938965,7.990238189697266
Queluzito,41.540000915527344,0.6818893551826477,0,5.033700466156006,-4.605170249938965,7.4547200202941895
Raul Soares,43.88999938964844,0.739237904548645,0,6.650925636291504,-4.605170249938965,10.292010307312012
Recreio,25.8799991607666,0.7375447750091553,0,5.459159851074219,-4.605170249938965,9.266531944274902
Resende Costa,21.670000076293945,0.7215625047683716,0,6.450944423675537,-4.605170249938965,9.180499076843262
Resplendor,26.280000686645508,0.7751781940460205,0,6.9803547859191895,-4.605170249938965,9.769899368286133
Ressaquinha,34.029998779296875,0.7034133076667786,0,5.265794277191162,-4.605170249938965,9.146334648132324
Riacho dos Machados,56.7400016784668,0.8431846499443054,0,7.180146217346191,-4.605170249938965,9.230240821838379
Rio Acima,18.399999618530273,0.9193835854530334,0,5.432411193847656,-4.605170249938965,8.863049507141113
Rio Casca,37.349998474121094,0.9205673933029175,0,5.954022407531738,-4.605170249938965,9.63997745513916
Rio Doce,33.52000045776367,0.787530779838562,0,4.723841667175293,-4.605170249938965,7.874358654022217
Rio do Prado,57.400001525878906,0.7982217669487,0,6.175867080688477,-4.605170249938965,9.503084182739258
Rio Espera,53.68000030517578,0.6664989590644836,0,5.482304096221924,-4.605170249938965,8.917445182800293
Rio Manso,31.809999465942383,0.6866801977157593,0,5.450179576873779,-4.605170249938965,8.403128623962402
Rio Novo,18.3799991607666,0.8654112815856934,0,5.338018894195557,-4.605170249938965,9.3217926025390625
Rio Paranaíba,15.4399995803833,0.7985242605209351,2,7.213399887084961,3.6378493309020996,9.15408706665039
Rio Pardo de Minas,42.31999969482422,0.815795361995697,2,8.0486602783203125,4.356836795806885,10.795628547668457
Rio Piracicaba,26.950000762939453,0.7220293879508972,0,5.9172797203063965,-4.605170249938965,9.523397445678711
Rio Pomba,19.020000457763672,0.7511053085327148,0,5.531014919281006,-4.605170249938965,9.608041763305664
Rio Preto,22.059999465942383,0.6957525014877319,0,5.852489948272705,-4.605170249938965,8.89164924621582
Rio Vermelho,43.70000076293945,0.7643201351165771,0,6.880486965179443,-4.605170249938965,9.67168140411377
Ritápolis,27.6299991607666,0.7788023352622986,0,5.973555088043213,-4.605170249938965,8.657476425170898
Rochedo de Minas,31.350000381469727,0.7586191892623901,0,4.378269672393799,-4.605170249938965,7.34342622756958
Rodeiro,29.530000686645508,0.6418552398681641,0,4.279439926147461,-4.605170249938965,8.229244232177734
Romaria,8.890000343322754,0.8935784697532654,0,5.999432563781738,-4.605170249938965,8.129175186157227
Rubelita,55.81999969482422,0.7929967045783997,0,7.012565612792969,-4.605170249938965,9.21094036102295
Rubim,49.959999084472656,0.7516991496086121,2,6.879458427429199,5.703815937042236,9.28470516204834
Sabinópolis,41.22999954223633,0.772783637046814,0,6.826870441436768,-4.605170249938965,9.68371295928955
Sacramento,15.420000076293945,0.7935733795166016,3,8.032814979553223,5.713765621185303,9.923583984375
Salinas,35.09000015258789,0.7378634214401245,0,7.546868801116943,-4.605170249938965,10.836615562438965
Salto da Divisa,42.91999816894531,0.8654457926750183,0,6.853087902069092,-4.605170249938965,8.960339546203613
Santa Bárbara,17.030000686645508,0.9389065504074097,0,6.5311689376831055,-4.605170249938965,10.16319465637207
Santa Bárbara do Tugúrio,43.29999923706055,0.644741952419281,0,5.077670574188232,-4.605170249938965,8.573384284973145
Santa Cruz do Escalvado,54,0.8209217190742493,0,5.557214260101318,-4.605170249938965,8.768107414245605
Santa Efigênia de Minas,47.22999954223633,0.6247378587722778,0,4.8873372077941895,-4.605170249938965,8.5145902633667
Santa Fé de Minas,38.90999984741211,0.8303348422050476,1,7.981562614440918,-4.605170249938965,8.427925109863281
Santa Juliana,8.069999694824219,0.8144999742507935,0,6.59235954284668,-4.605170249938965,8.964439392089844
Santa Margarida,31.790000915527344,0.7387840151786804,0,5.548686981201172,-4.605170249938965,9.45759105682373
Santa Maria de Itabira,51.849998474121094,0.836121678352356,0,6.236761093139648,-4.605170249938965,9.252729415893555
Santa Maria do Salto,54.900001525878906,0.7918640375137329,0,6.094923496246338,-4.605170249938965,8.577723503112793
Santa Maria do Suaçuí,47.43000030517578,0.7767447233200073,0,6.438711166381836,-4.605170249938965,9.814984321594238
Santana da Vargem,14.329999923706055,0.9283766746520996,0,5.154447078704834,-4.605170249938965,8.831419944763184
Santana de Cataguases,27.040000915527344,0.7344380617141724,0,5.09375,-4.605170249938965,8.169336318969727
Santana de Pirapama,44.790000915527344,0.7029160857200623,0,7.1096343994140625,-4.605170249938965,9.128262519836426
Santana do Deserto,25.559999465942383,0.9210778474807739,0,5.2072978019714355,-4.605170249938965,8.136518478393555
Santana do Garambéu,45.90999984741211,0.8066242337226868,0,5.314682960510254,-4.605170249938965,7.470223903656006
Santana do Manhuaçu,35.86000061035156,0.7354758381843567,0,5.851914882659912,-4.605170249938965,9.122164726257324
Santana do Riacho,36.790000915527344,0.8495060801506042,0,6.520326614379883,-4.605170249938965,8.132706642150879
Santana dos Montes,45.540000915527344,0.7843875288963318,0,5.283203601837158,-4.605170249938965,8.32941722869873
Santa Rita de Caldas,8.930000305175781,0.647651195526123,0,6.22118616104126,-4.605170249938965,9.133243560791016
Santa Rita de Jacutinga,25.860000610351562,0.6881921291351318,0,6.083587646484375,-4.605170249938965,8.541299819946289
Santa Rita de Ibitipoca,48.65999984741211,0.6506107449531555,0,5.783517360687256,-4.605170249938965,8.30992317199707
Santa Rita do Itueto,47.959999084472656,0.7822498083114624,0,6.190520286560059,-4.605170249938965,8.715224266052246
Santa Rita do Sapucaí,11.59000015258789,0.8733431100845337,0,5.863062858581543,-4.605170249938965,10.177969932556152
Santa Rosa da Serra,20.68000030517578,0.7823960781097412,0,5.694405555725098,-4.605170249938965,7.961021423339844
Santa Vitória,19.34000015258789,0.8315672278404236,15,8.013574600219727,6.754615783691406,9.716133117675781
Santo Antônio do Amparo,27.469999313354492,0.9192548990249634,0,6.200712203979492,-4.605170249938965,9.529012680053711
Santo Antônio do Aventureiro,30.280000686645508,0.6421390175819397,0,5.310739994049072,-4.605170249938965,8.1576566696167
Santo Antônio do Grama,43.099998474121094,0.8037397265434265,0,4.8690714836120605,-4.605170249938965,8.430981636047363
Santo Antônio do Itambé,61.93000030517578,0.8529669642448425,0,5.719655990600586,-4.605170249938965,8.399985313415527
Santo Antônio do Jacinto,63.560001373291016,0.7570975422859192,0,6.212605953216553,-4.605170249938965,9.400382041931152
Santo Antônio do Monte,10.039999961853027,0.7092848420143127,0,7.032270908355713,-4.605170249938965,9.79695987701416
Santo Antônio do Rio Abaixo,41.439998626708984,0.7946253418922424,0,4.677490711212158,-4.605170249938965,7.6501688957214355
Santo Hipólito,49.720001220703125,0.8860412240028381,0,6.068656921386719,-4.605170249938965,8.217438697814941
Santos Dumont,18.420000076293945,0.7968746423721313,0,6.460061073303223,-4.605170249938965,10.713639259338379
São Bento Abade,20.06999969482422,0.8615642189979553,0,4.389498710632324,-4.605170249938965,7.846199035644531
São Brás do Suaçuí,29.950000762939453,0.6953820586204529,0,4.706823825836182,-4.605170249938965,8.070281028747559
São Domingos do Prata,35.34000015258789,0.7751588821411133,0,6.61887264251709,-4.605170249938965,9.838521957397461
São Francisco,50.75,0.7958162426948547,2,8.104673385620117,4.867611408233643,11.191080093383789
São Francisco de Paula,32.599998474121094,0.8641557693481445,0,5.759847640991211,-4.605170249938965,8.724532127380371
São Francisco de Sales,7.550000190734863,0.73896324634552,1,7.031741142272949,-4.605170249938965,8.50532341003418
São Francisco do Glória,29.40999984741211,0.8121960163116455,0,5.10291051864624,-4.605170249938965,8.758569717407227
São Geraldo,35.709999084472656,0.6997904181480408,0,5.243332862854004,-4.605170249938965,8.969541549682617
São Geraldo da Piedade,48.08000183105469,0.7292014956474304,0,5.036952495574951,-4.605170249938965,8.529714584350586
São Gonçalo do Abaeté,28.75,0.8082113265991211,0,7.899487495422363,-4.605170249938965,9.18450927734375
São Gonçalo do Pará,12.869999885559082,0.7241891026496887,0,5.584999084472656,-4.605170249938965,8.928110122680664
São Gonçalo do Rio Abaixo,30.3799991607666,0.8777199983596802,0,5.901813507080078,-4.605170249938965,9.026658058166504
São Gonçalo do Sapucaí,18.860000610351562,0.9016740918159485,0,6.252481937408447,-4.605170249938965,9.883846282958984
São Gotardo,10.359999656677246,0.777755856513977,0,6.752620697021484,-4.605170249938965,9.888221740722656
São João Batista do Glória,10.59000015258789,0.8375381231307983,0,6.312460422515869,-4.605170249938965,8.585226058959961
São João da Mata,10.529999732971191,0.7534477114677429,0,4.7941365242004395,-4.605170249938965,7.840312957763672
São João da Ponte,58.349998474121094,0.8112432956695557,4,7.525963306427002,5.703815937042236,10.388257026672363
São João do Oriente,34.66999816894531,0.7876640558242798,0,4.792479038238525,-4.605170249938965,9.007734298706055
São João do Paraíso,43.72999954223633,0.8967267870903015,0,7.564238548278809,-4.605170249938965,10.27225399017334
São João Evangelista,39.279998779296875,0.8858029246330261,0,6.174410820007324,-4.605170249938965,9.640498161315918
São José da Safira,43.97999954223633,0.8455882668495178,2,5.371103286743164,5.521501064300537,8.216358184814453
São José da Varginha,10.390000343322754,0.8405754566192627,0,5.326418876647949,-4.605170249938965,7.89729642868042
São José do Alegre,21.920000076293945,0.7003851532936096,0,4.49423885345459,-4.605170249938965,8.107720375061035
São José do Divino,54.720001220703125,0.8056046962738037,0,5.790877342224121,-4.605170249938965,8.353497505187988
São José do Goiabal,32.65999984741211,0.7554925084114075,0,5.224670886993408,-4.605170249938965,8.72745418548584
São José do Jacuri,48.189998626708984,0.7461065053939819,0,5.847594261169434,-4.605170249938965,9.303466796875
São José do Mantimento,43.93000030517578,0.7239739894866943,0,4.000033855438232,-4.605170249938965,7.707062721252441
São Miguel do Anta,47.34000015258789,0.6144601106643677,0,5.028475284576416,-4.605170249938965,8.750682830810547
São Pedro da União,23.06999969482422,0.658394992351532,0,5.554895877838135,-4.605170249938965,8.531490325927734
São Pedro dos Ferros,35.720001220703125,0.8687698841094971,0,5.995954513549805,-4.605170249938965,9.237274169921875
São Pedro do Suaçuí,40.529998779296875,0.7506044507026672,0,5.735604286193848,-4.605170249938965,9.136262893676758
São Romão,42.20000076293945,0.8437284231185913,2,7.801718711853027,5.857961654663086,9.58617115020752
São Roque de Minas,7.179999828338623,0.6847471594810486,0,7.6528778076171875,-4.605170249938965,8.751949310302734
São Sebastião da Bela Vista,21.100000381469727,0.7986541390419006,0,5.119788646697998,-4.605170249938965,8.25997543334961
São Sebastião do Maranhão,52.95000076293945,0.8337588906288147,0,6.254021167755127,-4.605170249938965,9.458762168884277
São Sebastião do Oeste,22.75,0.8212659358978271,0,6.004380702972412,-4.605170249938965,8.528529167175293
São Sebastião do Paraíso,8,0.8436771035194397,0,6.714776992797852,-4.605170249938965,10.80065631866455
São Sebastião do Rio Preto,32.34000015258789,0.7202017903327942,0,4.848116397857666,-4.605170249938965,7.657282829284668
São Sebastião do Rio Verde,24.950000762939453,0.7012563347816467,0,4.52287483215332,-4.605170249938965,7.497207164764404
São Tiago,30.600000381469727,0.7043623924255371,0,6.35541296005249,-4.605170249938965,9.173883438110352
São Tomás de Aquino,10.479999542236328,0.8306660056114197,0,5.629058837890625,-4.605170249938965,8.84577751159668
São Thomé das Letras,33.88999938964844,0.7283994555473328,0,5.914583683013916,-4.605170249938965,8.648221015930176
São Vicente de Minas,30.06999969482422,0.9238365888595581,0,5.974063873291016,-4.605170249938965,8.595449447631836
Sapucaí-Mirim,17.350000381469727,0.9123238921165466,0,5.654242038726807,-4.605170249938965,8.3603057861328125
Sardoá,38.52000045776367,0.7827354073524475,0,4.955122470855713,-4.605170249938965,8.359134674072266
Senador Cortes,35.689998626708984,0.7388061881065369,0,4.592084884643555,-4.605170249938965,7.521317958831787
Senador Firmino,40.15999984741211,0.6677637696266174,0,5.115595817565918,-4.605170249938965,8.738895416259766
Senador José Bento,10.699999809265137,0.7160138487815857,0,4.551769256591797,-4.605170249938965,7.607381343841553
Senador Modestino Gonçalves,50.06999969482422,0.8591939210891724,0,6.858249664306641,-4.605170249938965,8.57715892791748
Senhora de Oliveira,53.72999954223633,0.6054591536521912,0,5.137561798095703,-4.605170249938965,8.534836769104004
Senhora do Porto,47.86000061035156,0.7535843849182129,0,5.9490790367126465,-4.605170249938965,8.216628074645996
Senhora dos Remédios,45.869998931884766,0.7212831974029541,0,5.471429824829102,-4.605170249938965,9.182455062866211
Sericita,52.0099983215332,0.6835353374481201,0,5.118592262268066,-4.605170249938965,8.761237144470215
Seritinga,28.81999969482422,0.6321370005607605,0,4.7423200607299805,-4.605170249938965,7.451822280883789
Serra Azul de Minas,62.900001525878906,0.8028239011764526,0,5.48313570022583,-4.605170249938965,8.262042999267578
Serra da Saudade,19.940000534057617,0.7401496767997742,0,5.8539252281188965,-4.605170249938965,6.747586727142334
Serra dos Aimorés,31.479999542236328,0.8385342955589294,0,5.375278472900391,-4.605170249938965,9.23249340057373
Serra do Salitre,9.899999618530273,0.7968611717224121,0,7.171426296234131,-4.605170249938965,8.98519515991211
Serrania,11.760000228881836,0.9016412496566772,0,5.356586456298828,-4.605170249938965,8.85008716583252
Serranos,25.139999389648438,0.7374396324157715,0,5.361292362213135,-4.605170249938965,7.6187424659729
Serro,47.34000015258789,0.8075836300849915,0,7.1261677742004395,-4.605170249938965,9.869982719421387
Silveirânia,36.849998474121094,0.7481352090835571,0,5.061961650848389,-4.605170249938965,7.624130725860596
Silvianópolis,12.399999618530273,0.8278248906135559,0,5.745883464813232,-4.605170249938965,8.669914245605469
Simão Pereira,36.0099983215332,0.8857541084289551,0,4.906015396118164,-4.605170249938965,7.789040565490723
Simonésia,44.869998931884766,0.6681281924247742,0,6.192975997924805,-4.605170249938965,9.699043273925781
Sobrália,50.45000076293945,0.8001278638839722,0,5.335613250732422,-4.605170249938965,8.83025074005127
Soledade de Minas,23.559999465942383,0.8024962544441223,0,5.285232067108154,-4.605170249938965,8.502891540527344
Tabuleiro,28.520000457763672,0.8000463247299194,0,5.356586456298828,-4.605170249938965,8.380456924438477
Taiobeiras,38.7400016784668,0.7694432735443115,1,7.088742733001709,5.991489410400391,10.191407203674316
Tapira,7.28000020980835,0.7069113254547119,1,7.076400279998779,3.737907648086548,7.997326850891113
Tapiraí,28.260000228881836,0.7293806076049805,0,6.02514123916626,-4.605170249938965,7.714231014251709
Taquaraçu de Minas,27.06999969482422,0.7946248650550842,0,5.80000114440918,-4.605170249938965,8.126518249511719
Tarumirim,47.5099983215332,0.7318997979164124,1,6.597009181976318,1.611435890197754,9.801233291625977
Teixeiras,30.959999084472656,0.7318028211593628,0,5.1179938316345215,-4.605170249938965,9.212737083435059
Teófilo Otoni,26.600000381469727,0.7722785472869873,3,8.087455749511719,5.717060565948486,11.855330467224121
Tiradentes,21.43000030517578,0.6444324254989624,0,4.423648357391357,-4.605170249938965,9.23366641998291
Tiros,18.389999389648438,0.6903992295265198,1,7.649502277374268,4.219654560089111,9.06496810913086
Tocantins,26.239999771118164,0.7324957251548767,0,5.161924839019775,-4.605170249938965,9.46000862121582
Toledo,10.100000381469727,0.5905332565307617,0,4.915591716766357,-4.605170249938965,8.44762897491455
Tombos,24.389999389648438,0.8325223326683044,0,5.649326324462891,-4.605170249938965,9.18676471710205
Três Corações,9.789999961853027,0.8630014061927795,0,6.7191338539123535,-4.605170249938965,10.951595306396484
Três Pontas,10.130000114440918,0.9128780961036682,0,6.538573741912842,-4.605170249938965,10.73273754119873
Tumiritinga,40.939998626708984,0.8129091262817383,5,6.211001396179199,5.720344543457031,8.596373558044434
Tupaciguara,15.5,0.8955934643745422,1,7.515671253204346,5.298367500305176,10.185918807983398
Turmalina,38.130001068115234,0.8980266451835632,0,7.033506393432617,-4.605170249938965,9.873492240905762
Turvolândia,15.739999771118164,0.7453485131263733,0,5.40222692489624,-4.605170249938965,8.205218315124512
Ubá,12.960000038146973,0.7596297860145569,0,6.01322603225708,-4.605170249938965,11.105122566223145
Ubaí,42.38999938964844,0.7803030610084534,0,6.713806629180908,-4.605170249938965,9.54524040222168
Umburatiba,45.2400016784668,0.816102147102356,0,5.909440517425537,-4.605170249938965,7.987864017486572
Unaí,21.899999618530273,0.8197541236877441,13,9.046879768371582,7.128503799438477,11.150691986083984
Urucânia,35.34000015258789,0.9385334849357605,0,4.938781261444092,-4.605170249938965,9.260367393493652
Vargem Bonita,18.040000915527344,0.8000889420509338,1,6.016888618469238,4.094511032104492,7.748028755187988
Várzea da Palma,28.920000076293945,0.8956310153007507,3,7.6975297927856445,5.937562465667725,10.292924880981445
Varzelândia,61.4900016784668,0.820727527141571,3,6.675570964813232,3.9122231006622314,10.206587791442871
Vazante,13.0600004196167,0.8184223175048828,3,7.556427955627441,4.159039497375488,9.841559410095215
Veríssimo,6.519999980926514,0.8535196185112,1,6.938866138458252,5.193012237548828,8.025189399719238
Vespasiano,18.6299991607666,0.9635384678840637,0,4.252771854400635,-4.605170249938965,10.91268539428711
Vieiras,49.7400016784668,0.7511053681373596,0,4.7229533195495605,-4.605170249938965,8.241703033447266
Mathias Lobato,45.599998474121094,0.9200728535652161,0,5.144000053405762,-4.605170249938965,8.204671859741211
Virgem da Lapa,44.439998626708984,0.7080885767936707,0,6.773995399475098,-4.605170249938965,9.541440963745117
Virgínia,36.220001220703125,0.72657310962677,0,5.790877342224121,-4.605170249938965,9.052515983581543
Virginópolis,44.650001525878906,0.7961358428001404,0,6.028519630432129,-4.605170249938965,9.40005111694336
Virgolândia,40.54999923706055,0.7804467082023621,0,5.643324375152588,-4.605170249938965,8.82790756225586
Visconde do Rio Branco,25.299999237060547,0.7870235443115234,0,5.485626220703125,-4.605170249938965,10.255938529968262
