audiencia,provincia,year,name_approx,military,noble,rprice1,lrprice1,suitindex,lz,distlima,mita,mine,reparto2,lreparto2
Lima,Huanta,1705,Alonso De Fuentes,0,0,NA,NA,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1708,Juan Gonzalez De Anejo,0,0,818.4776611328125,6.707446098327637,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1711,Jose De Mendieta,1,0,818.4776611328125,6.707446098327637,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1715,Francisco Antunez De Palaciosn Y Lapuente,0,0,2455.43310546875,7.806058406829834,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1730,Pascual Fernandez De Linares,0,0,2542.649658203125,7.840961933135986,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1732,Marques De Valdelirios,0,1,3178.31201171875,8.064105987548828,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1734,Antonio De Navia Y Boleano,1,0,3178.31201171875,8.064105987548828,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1742,Juan Bautista De Laurnaga,0,0,6752.2724609375,8.817634582519531,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1745,Antonio De Toledo,1,0,NA,NA,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1748,Gregorio De La Vega Cruzat,0,0,15530.2265625,9.650543212890625,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanta,1750,Marcos De Iglesias,0,0,7765.11328125,8.957396507263184,0.7929354906082153,8.022822380065918,307.16689404452404,1,1,119200,11.688557624816895
Lima,Huanuco,1680,Ambrosio Ruiz,1,0,NA,NA,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1687,Bernardo Fernandez De Ojeda Y Medinilla,0,1,2616.77001953125,7.869696140289307,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1694,Francisco Fernandez De Sandoval,0,0,3270.962646484375,8.092839241027832,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1696,Andres Vazquez De Velasco,0,0,2616.77001953125,7.869696140289307,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1700,Jose Francisco De Medina,1,1,NA,NA,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1705,Bonifacio De Gastelu Y Pereda,0,0,3925.155029296875,8.275160789489746,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1708,Nicolas De Ribera,1,0,NA,NA,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1712,Pedro Sanchez Dominguez,0,0,3273.91064453125,8.093740463256836,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1716,Fracisco De Aguirre Aranzamendi,0,0,4910.8662109375,8.499205589294434,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1734,Francisco De Anunciata,0,0,NA,NA,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1750,Fernando Tello De Estrada,0,0,11253.787109375,9.328459739685059,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huanuco,1750,Pedro Gregorio De Echenique,1,0,NA,NA,0.942727267742157,7.715528964996338,250.80873250329694,0,1,50000,10.819778442382812
Lima,Huarochiri,1686,Ambrosio Manuel De Anco,1,0,NA,NA,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1688,Diego De Villatoro,0,1,1962.5775146484375,7.582014083862305,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1692,Pedro De Legaria,0,0,2044.3516845703125,7.622836112976074,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1703,Felipe De Beaumon Y Navarra,1,0,NA,NA,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1705,Nicolas De Rivera Y Santa Cruz,0,0,NA,NA,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1711,Juan Antonio De De Rivera,0,0,1636.955322265625,7.400593280792236,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1713,Manuel Ortiz De Torquemada,0,0,1636.955322265625,7.400593280792236,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1718,Andres De Valdez,0,0,2700.976318359375,7.901368618011475,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1731,Jose De Araujo Y Rio,0,0,3496.143310546875,8.159416198730469,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1731,Jose De Zepeda Y Aguiar,0,0,2796.91455078125,7.936272144317627,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1735,Juan Manuel De Ureta Y Iriarte,0,0,4237.74951171875,8.351787567138672,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1737,Jose De Zepeda Y Aguiar,0,0,3628.80126953125,8.196657180786133,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1747,Esteban Arias De Quinones,0,0,8541.6240234375,9.052706718444824,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huarochiri,1749,Jose De La Pena Montenegro,0,0,8541.6240234375,9.052706718444824,0.06476666778326035,8.013574600219727,78.53204787704898,0,1,140000,11.849397659301758
Lima,Huaylas,1680,Francisco Sancho De Vera,1,0,NA,NA,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1687,Diego Bernardo De Quiroz,0,0,5724.1845703125,8.65245532989502,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1689,Alonso De Arze Y Soria,1,0,1635.4813232421875,7.399692535400391,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1690,Juan De Urdinola,0,0,2862.09228515625,7.95930814743042,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1700,Marquez De Villa Rubia - Juan De Garay Otanez,1,1,NA,NA,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1705,Domingo De Gortazar,1,0,1308.385009765625,7.176548957824707,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1710,Mateo De Proleon,0,1,2864.671875,7.960208892822266,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1715,Andres Vazquez De Velasco,1,0,4501.62744140625,8.41219425201416,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1728,Bartolome Silva,0,0,8554.0625,9.05416202545166,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1731,Joseph Garcia Ciudad,0,1,4661.5244140625,8.4470977783203125,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1747,Conde Las Torres Garcia Cazares Marques De Cazares,0,1,28472.08203125,10.25667953491211,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Huaylas,1750,Francisco De Herrera Y Junto,0,0,24195.642578125,10.093927383422852,0.1560399979352951,8.024535179138184,274.64276547996405,0,1,140000,11.849397659301758
Lima,Jauja,1680,Francisco Delso Y Arbrozo,1,0,NA,NA,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1686,Joseph De Rozas,0,1,NA,NA,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1688,Diego De Villatoro,0,1,3270.962646484375,8.092839241027832,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1693,Jose Lino Lujan,0,1,3270.962646484375,8.092839241027832,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1695,Ventura De Pinedo,0,1,NA,NA,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1705,Juan Antonio Vizente,1,1,NA,NA,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1712,Juan Antonio De Echaurri,1,0,3273.91064453125,8.093740463256836,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1713,Manuel Ortiz De Torquemada,0,0,3273.91064453125,8.093740463256836,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1719,Pedro Ortiz De Foronda,0,1,4092.388427734375,8.31688404083252,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1728,Jose De Bibar Y Rocha,0,0,6221.13671875,8.735708236694336,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1732,Laureano Jose De Torres Y Ayala,1,0,4237.74951171875,8.351787567138672,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1744,Micaela Lazo De La Vega,0,0,9903.3330078125,9.200626373291016,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1749,Miguel Valiente,0,0,15183.609375,9.627971649169922,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Lima,Jauja,1750,Pedro Ortiz De Foronda,0,1,10353.484375,9.245078086853027,0.589896559715271,8.087512969970703,193.32406565292413,1,1,150000,11.918390274047852
Charcas,Lampa,1686,Antonio Freyre De La Cerda,1,1,NA,NA,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1688,Diego De Villatoro,0,1,2616.77001953125,7.869696140289307,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1694,Andres Martinez Velez,1,0,6541.92529296875,8.78598690032959,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1695,Agustin Perez De Urquiza,0,0,2616.77001953125,7.869696140289307,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1700,Juan De Salas Valdes,0,0,NA,NA,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1703,Jose Julio,0,0,NA,NA,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1706,Santiago Cavo,0,0,1227.716552734375,7.112911224365234,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1711,Juan De Molleda Rubin,0,0,1636.955322265625,7.400593280792236,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1712,Juan De Figueroa,1,0,1636.955322265625,7.400593280792236,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1715,Antonio De Arias,0,0,4603.93701171875,8.434666633605957,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1731,Geronimo Fernandez De Obregon,0,1,9534.9365234375,9.162717819213867,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1738,Bartolome Garrido Y Estada,0,0,10128.408203125,9.223099708557129,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1740,Esteban Martinez De Orizar,1,0,10128.408203125,9.223099708557129,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1748,Francisco Padillo Y Medicina,0,0,13898.4267578125,9.539530754089355,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Charcas,Lampa,1749,Pedro Antonio De Zavala,0,0,11647.669921875,9.362861633300781,0.010888888500630856,8.277256965637207,792.1106857204218,1,1,160000,11.982929229736328
Lima,Lucanas,1687,Manuel De Villa,0,0,2044.3516845703125,7.622836112976074,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1688,Diego De Villatoro,0,1,1226.6109619140625,7.112010478973389,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1695,Ventura De Pinedo,0,1,NA,NA,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1704,Ignacio De Ambulada,0,0,2044.3516845703125,7.622836112976074,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1708,Juan De Mena Caballero,0,0,2046.1942138671875,7.62373685836792,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1711,Alonso Garcia De Araujo,0,0,2046.1942138671875,7.62373685836792,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1715,Francisco De Araujo,1,0,3273.91064453125,8.093740463256836,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1723,Esteban Manuel De Lurre Caballero,1,1,NA,NA,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1728,Francisco De La Puente,0,0,3317.939453125,8.107099533081055,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1734,Francsco De Araujo Y Rio,0,0,4237.74951171875,8.351787567138672,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1738,Domingo De Jauregui,0,0,9003.029296875,9.105316162109375,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1744,Manuel De Herrera,0,0,9228.10546875,9.130008697509766,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1747,Esteban Arias De Quinones,0,0,10353.484375,9.245078086853027,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Lucanas,1750,Jose Romualdo De Sosa,0,0,10353.484375,9.245078086853027,0.14093749225139618,8.044305801391602,409.344297192962,1,1,124200,11.72964859008789
Lima,Luya y Chillaos,1692,Juan De Menaca,0,0,NA,NA,0.8843846321105957,7.6381611824035645,665.366834208094,0,0,25000,10.126630783081055
Lima,Luya y Chillaos,1709,Pedro De Herrera,0,0,491.08660888671875,6.196620464324951,0.8843846321105957,7.6381611824035645,665.366834208094,0,0,25000,10.126630783081055
Lima,Luya y Chillaos,1712,Matias De Aztoraica,1,0,491.08660888671875,6.196620464324951,0.8843846321105957,7.6381611824035645,665.366834208094,0,0,25000,10.126630783081055
Lima,Luya y Chillaos,1716,Juan Francisco Zurbaza,0,0,818.4776611328125,6.707446098327637,0.8843846321105957,7.6381611824035645,665.366834208094,0,0,25000,10.126630783081055
Lima,Luya y Chillaos,1734,Juan De Silvasantisteban,1,0,1059.4373779296875,6.965493202209473,0.8843846321105957,7.6381611824035645,665.366834208094,0,0,25000,10.126630783081055
Lima,Moquegua,1687,Francisco Calvo,0,0,817.74066162109375,6.706545352935791,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1692,Antonio De Muzquiz Y Ascona,1,0,654.1925048828125,6.483401775360107,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1692,Lope De Queto Ponce De Leon,0,0,523.35400390625,6.260258197784424,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1705,Antonio De Garcia De Guzman,0,0,NA,NA,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1707,Alfonso Marin De Almagro,0,0,818.4776611328125,6.707446098327637,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1712,Jose Cazara,0,0,818.4776611328125,6.707446098327637,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1715,Baltazar Pastor,0,0,1227.716552734375,7.112911224365234,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1718,Jose De Cartagena Y Herboso,0,0,1473.259765625,7.295232772827148,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1731,Francisco Jose Carrillo,1,0,NA,NA,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1734,Baltazar Pastor,0,0,1906.9871826171875,7.553279876708984,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1740,Francisco Jose Martinez Carrillo,0,0,4051.36328125,8.3068084716796875,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1745,Salvador Lugo Machado,0,0,4501.5146484375,8.412169456481934,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1747,Felipe De Bustamante Y Benavides,1,0,4501.5146484375,8.412169456481934,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Moquegua,1747,Pedro Remigio Fernandez Maldonado,0,0,4501.5146484375,8.412169456481934,0.006599999964237213,7.824885845184326,829.7615936646895,0,0,110650,11.614127159118652
Lima,Parinacochas,1687,Pedro Jose De La Vega,0,0,1635.4813232421875,7.399692535400391,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1692,Gabriel Carlos De Dicastillo,1,0,1308.385009765625,7.176548957824707,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1700,Francisco De Barza Y Orozco,1,0,NA,NA,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1705,Mateo De Aortsarria,0,0,2289.673828125,7.736164569854736,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1708,Agustin De Castilla Y Alarcon,0,0,3273.91064453125,8.093740463256836,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1712,Esteban Garcia Lozano,0,0,3273.91064453125,8.093740463256836,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1719,Marques De Santa Maria De Pacoyan,0,1,3273.91064453125,8.093740463256836,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1719,Pedro De La Fuente,0,0,3273.91064453125,8.093740463256836,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1733,Pedro Antonio Argamasa Y Zevallos,0,0,4237.74951171875,8.351787567138672,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1738,Juan Jose De Iturribalzaga,0,0,9003.029296875,9.105316162109375,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1741,Jose De Orellana,0,0,6414.65869140625,8.766341209411621,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Parinacochas,1749,Pablo Ruiz Cano - Marques De Cotoflorido,0,1,11478.86328125,9.348262786865234,0.009727273136377335,8.008017539978027,529.6476517006441,1,1,86400,11.366743087768555
Lima,Paucartambo,1674,Francisco De Paz,1,1,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1682,Juan Fernandez De Salinas Y Cerda,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1684,Francsco Pontelos,0,0,2087.15087890625,7.643555164337158,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1684,Thomas Vazquez De Velasco,0,0,1043.575439453125,6.950407981872559,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1686,Diego Davila Pacheco,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1692,Gabriel De Samano,0,0,3270.962646484375,8.092839241027832,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1695,Francisco De Alvarado,0,0,2355.093017578125,7.764335632324219,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1700,Alonso De Ortega,0,1,3270.962646484375,8.092839241027832,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1701,Antonio Ferreira,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1705,Alonso De Ortega,0,1,4448.50927734375,8.400323867797852,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1705,Luis De Andrade Y Benavides,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1713,Sebastian Del Valle Real,0,0,4092.388427734375,8.31688404083252,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1716,Juan Agustin De Ganzo,1,0,5320.10498046875,8.579248428344727,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1733,Sebastian Marquz Escudero,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1744,Francisco Leon Santa Y Ortega,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1745,Juan Franco De Mena,1,0,NA,NA,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Paucartambo,1749,Narciso Torres De Portugal,0,0,25516.8359375,10.147093772888184,0.8956000208854675,7.99057674407959,606.7163148470158,0,0,59600,10.995410919189453
Lima,Piura,1674,Juan Bravo De La Maza,0,1,NA,NA,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1677,Pedro De Sada Valles,0,0,8697.0400390625,9.070737838745117,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1680,Jose Farina,0,0,NA,NA,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1682,Luis Antonio Bejarano,0,0,2608.938720703125,7.866698741912842,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1683,Agustin Velazquez,1,0,2087.15087890625,7.643555164337158,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1694,Jose Francisco De Alzamora,0,0,4579.34765625,8.429311752319336,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1701,Nicolas De Sola Y Mendoza,1,0,NA,NA,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1702,Francisco Miguel De Enriquez,1,0,NA,NA,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1705,Geronimo Bozmediano Y Escalera,1,0,2616.77001953125,7.869696140289307,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1709,Juan Jose Pablos De Herrera,0,0,4092.388427734375,8.31688404083252,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1712,Jose Antonio De Echaurri,1,1,3273.91064453125,8.093740463256836,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1714,Andres De Rubinos Y Andrade,0,0,3273.91064453125,8.093740463256836,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1720,Luis Carrillo De Cordoba,0,0,3273.91064453125,8.093740463256836,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1732,Juan De Binatea Y Torres,0,0,NA,NA,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1738,Juan Antonio Matienzo,0,0,9003.029296875,9.105316162109375,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1742,Juan Bautista De Laurnaga,0,0,9003.029296875,9.105316162109375,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1745,Jose Hurtado Y Giron,0,0,10128.408203125,9.223099708557129,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Lima,Piura,1749,Pedro Simon Lavalle,0,0,14179.771484375,9.559571266174316,0.11981481313705444,6.504177093505859,854.4806003481475,0,0,50000,10.819778442382812
Charcas,Puno o Paucarcolla,1687,Manuel Alvarez,0,0,2453.221923828125,7.805157661437988,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1692,Jose De Jauregui,0,0,2044.3516845703125,7.622836112976074,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1702,Francisco De Villavicencio,0,1,NA,NA,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1708,Martin De Chavarria,0,0,2864.671875,7.960208892822266,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1711,Manuel Lorenzo De Montes,1,0,1309.5643310546875,7.177449703216553,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1715,Guillermo Ortiz De Foronda,0,0,4092.388427734375,8.31688404083252,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1731,Pedro Manuel De Timbor Y Molla,0,0,3390.199462890625,8.128643989562988,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
