departamento,municipio,nuestro_tiempo,fmln,n,pdc,vamos,pcn,gana,cd,leonardo_bonilla,impugnados,nulos,arena,coalicion_pcn,jesus_segovia,densidad,percent_urbano,masculinidad,relacion_dependencia,x60_anos_y_mas,tgf,tmi,tasa_analfabetismo,asistencia_escolar,agua_potable,electricidad,sin_servicio_sanitario,con_piso_de_tierra
la union,concepcion de oriente,0,142,2572,0,0,21,9,8,0,3,30,300,0,0,118.93267413116185,12.422056486122997,79.28540113985095,82.44479143430739,12.837755226800343,2.6,32,32.408278457196616,76.80232558139535,58.68232890704801,77.37487231869254,39.223697650663944,11.952041963282129
la union,intipuca,0,95,2227,0,0,370,17,9,0,3,70,504,0,0,80.082548417822,38.046782080084576,92.59353525069992,88.14022874191944,10.651513149200476,2.8,30,32,80.5505685218432,67.3015873015873,86.93121693121692,6.825396825396825,25.98825831702544
la union,san jose las fuentes,0,39,889,0,0,6,3,1,0,0,2,321,0,0,65.78830823737822,27.431841130932344,89.11521323997454,83.73531230674088,13.463480309660047,2.7,33,27.359721618094824,85.05154639175258,41.50453955901427,85.60311284046692,36.70557717250324,29.63709677419355
la union,yayantique,0,102,2181,0,0,89,39,11,0,4,29,507,0,0,164.14237935977067,42.220928540241594,85.25208951199784,81.58033826638477,10.755348566438656,2.7,25,31.62557781201849,79.04829545454545,84.61538461538461,81.26550868486352,16.19106699751861,26.06244579358196
la union,meanguera del golfo,0,6,892,0,0,5,1,0,0,1,13,361,0,0,95.42379625945085,18.84904086738949,88.22605965463109,80.70836473247928,11.426188490408675,2.8,28,27.46896923907178,78.06215722120659,41.06529209621993,92.43986254295532,29.20962199312715,19.444444444444446
la paz,zacatecoluca,0,1871,17870,254,0,290,1985,132,0,27,510,2836,0,80,204.87394957983193,63.997508583234584,90.89406374155381,74.25810721376573,9.593473703399873,2.4,23,17.31361434203558,85.21275819283264,47.64912280701755,84.97607655502392,6.417862838915471,19.20234788533096
la paz,santiago nonualco,0,618,13219,116,0,377,1499,162,0,16,194,1163,0,55,328.26104847337666,30.117582169629202,92.59777885079671,78.85745033854984,8.764760448266353,2.8,25,14.449571522742255,85.16262498563384,66.71480946561493,85.53494056215976,5.954893900677702,22.21384122194984
la paz,san juan nonualco,0,262,5333,25,0,63,355,28,0,5,88,1400,0,33,289.2875104777871,44.042651831247106,90.02312520647506,72.40483564791688,9.370653685674547,3.1,24,13.202331141661686,87.92284036902433,67.52258678078935,89.11079410366143,4.232049453162149,16.99121802214586
la paz,san pedro masahuat,0,398,7767,29,0,66,724,28,0,2,208,2293,0,87,209.62187989125957,51.54444706437161,93.35866261398176,76.32873674728016,9.278472058476774,2.6,27,19.166580817966416,73.99260628465804,46.25860749808722,84.5600612088753,9.73221117061974,14.601356090717793
la paz,olocuilta,0,393,9187,28,0,240,674,51,0,7,144,2327,0,58,329.27074041034786,53.902942869721294,91.47322007521723,68.95920352463237,7.839750753496563,2.8,24,12.042783573220653,85.97623089983021,82.4606971975393,91.8796992481203,2.556390977443609,14.230498945888966
la paz,san pedro nonualco,0,193,2928,12,0,61,268,12,0,1,70,1117,0,10,335.9477124183007,33.7116299178556,95.27226677923174,84.7813061713601,12.267617812364893,3.2,30,12.81763301979503,89.77667493796527,72.29956793086893,78.97263562169947,3.456553048487758,23.764801959983668
la paz,san francisco chinameca,0,209,2115,6,0,170,142,8,0,0,64,831,0,5,182.21509620128268,35.99566806552051,96.67199148029819,77.78580024067388,9.110599702179504,2.6,28,14.374006710224263,85.83586626139818,35.61732385261797,79.18552036199095,3.4906270200387848,41.234298197706174
la paz,san juan talpa,0,88,2488,25,0,223,265,6,0,3,48,662,0,24,189.17525773195877,58.855585831062676,89.50086058519794,67.3979148566464,9.78331387050733,2.5,23,11.912174340488283,89.83277591973244,85.9236002093145,89.90057561486134,3.296703296703297,14.002642007926024
la paz,el rosario,0,201,4319,18,0,31,1563,24,0,9,86,1202,0,42,1581.9038642789822,55.85081029551954,91.59817351598174,73.0666116725098,7.119876072449953,2.5,25,16.510363306801164,84.75488807027487,73.90900649953575,89.3686165273909,6.290622098421542,10.167714884696016
la paz,san rafael obrajuelo,0,148,3425,18,0,21,551,106,0,2,55,373,0,9,891.9164396003633,52.057026476578415,85.91442635365392,74.76419291688913,9.79633401221996,2.5,22,12.54964257347101,91.52964623816642,81.81019332161688,92.79437609841827,2.0210896309314585,11.499051233396585
la paz,santa maria ostuma,0,70,1911,76,0,18,63,8,0,8,37,783,0,4,248.34162520729683,25.909849749582637,100.06680026720107,84.3076923076923,11.318864774624373,2.9,29,13.815364751452549,90.75691411935954,70.84233261339092,78.25773938084953,2.8797696184305255,19.642857142857142
la paz,san luis talpa,0,301,7301,58,0,61,1866,32,0,7,159,582,0,301,328.60824742268045,60.98269896193772,91.78021589099275,74.47476454962569,7.432525951557094,2.8,27,17.592987155293116,83.9,44.40497335701599,86.57322021394319,18.373791197947504,31.280646091721948
la paz,san antonio masahuat,0,724,1342,7,0,4,163,10,0,0,31,233,0,4,147.6933749566424,25.857209957726635,96.04051565377533,85.29155787641427,11.22592766557069,3.1,27,15.76521204671174,88.85350318471338,49.89733059548255,86.55030800821355,12.320328542094455,22.311111111111114
la paz,san miguel tepezontes,0,189,1878,4,0,52,252,8,0,2,29,523,0,3,109.94809688581314,50.49173878835562,93.97176650133537,79.20338385618612,9.795436664044061,2.6,27,15.384615384615385,84.7027972027972,62.184189079054605,77.01711491442543,3.0969845150774247,26.362957430918595
la paz,san juan tepezontes,0,323,1260,1,0,143,31,2,0,0,27,440,0,4,202.56696428571428,36.36363636363637,98.14410480349345,80.68690890990543,11.707988980716253,3.1,30,15.001790189760115,92.0099875156055,42.474916387959865,78.81828316610925,11.594202898550725,19.771863117870723
la paz,tapalhuaca,0,402,1324,4,0,16,233,6,0,1,21,205,0,6,266.17749825296994,19.296403255447625,95.73484069886948,77.99065420560748,14.203202940404305,3.1,28,16.73228346456693,84.55598455598455,40.193236714975846,76.13526570048309,4.3478260869565215,13.77245508982036
la paz,cuyultitan,0,110,2083,14,0,10,215,13,0,8,45,687,0,9,649.2450638792103,60.196779964221825,93.4925579785393,67.96875,9.749552772808586,2.1,21,10.917327293318234,88.82096069868996,80.15373864430468,93.43116701607268,1.7470300489168415,13.481828839390387
la paz,paraiso de osorio,0,52,856,1,0,30,300,2,0,0,19,575,0,0,378.2246879334258,64.20975430876422,98.32727272727273,85.63648740639891,12.614594792812614,3,28,14.053803339517627,86.49921507064364,48.776978417266186,81.87050359712231,4.748201438848921,20.074349442379184
la paz,san emigdio,0,40,900,7,0,5,247,6,0,1,41,464,0,1,284.3592330978809,48.72249822569198,94.47895100069013,82.3948220064725,10.22001419446416,3.2,28,16.05335786568537,85.57993730407524,24.257425742574256,80.85808580858085,3.9603960396039604,18.9033189033189
la paz,jerusalen,0,64,724,2,0,15,813,7,0,6,24,156,0,4,56.310254163014896,17.43190661478599,93.66993217784476,70.9913506320692,9.494163424124514,3.1,27,15.531062124248496,88.40304182509506,90.06211180124224,77.95031055900621,5.279503105590062,17.391304347826086
la paz,mercedes la ceiba,0,7,337,1,0,1,598,0,0,0,9,28,0,2,98,76.138147566719,104.16666666666667,54.23728813559322,10.518053375196232,2.8,21,16.634429400386846,88.54166666666666,64.83516483516483,81.31868131868131,9.89010989010989,12.82051282051282
la paz,san luis la herradura,0,468,5333,27,0,601,1672,29,0,9,220,501,0,58,195.46891464699684,42.7297231070816,95.95697685585326,75.01500986362467,7.821612349914236,3.2,26,22.36052886165753,82,66.83880486905201,86.46141701203868,8.373293987458503,23.29161271759459
chalatenango,chalatenango,0,1572,9290,46,0,0,43,0,0,1,166,1926,1382,0,222.08649468892258,57.995968706228005,93.70657137184833,66.02007827122681,11.007481807932766,2.2,24,14.035978835978835,90.27925061859314,88.24356630572353,96.0061875966812,3.1781746589790467,8.881767196978368
chalatenango,nueva concepcion,0,820,7412,38,0,0,156,0,0,9,134,2192,602,0,111.16936580061362,34.39301310043668,89.14365005946875,78.37113659022931,9.124890829694325,2.5,29,23.936794582392775,75.89635432359144,64.96911255085129,90.11601627241224,11.194816935362363,19.12829957028852
chalatenango,la palma,0,819,3791,16,0,0,11,0,0,7,89,381,694,0,90,23.84961176951369,89.57235822745584,83.29588014981273,8.11606048222313,2.7,35,21.688437871100074,83.44663494221618,73.15058205031919,77.4314682688697,15.020653398422832,27.037363930567814
chalatenango,tejutla,0,615,4240,22,0,0,101,0,0,3,72,465,1163,0,126.60960178637886,39.89564961787184,93.21311940934261,78.4655737704918,9.861845972957084,2.6,31,18.17317745461458,81.90661478599222,47.69470404984424,89.75077881619937,9.813084112149532,17.190669371196755
chalatenango,la reina,0,80,2343,68,0,0,49,0,0,9,60,198,1024,0,71.34831460674157,21.3753280839895,89.66547192353644,83.9513325608343,10.32020997375328,2.8,30,21.707748876481002,83.05084745762711,48.9935956084172,88.60933211344923,15.599268069533395,20.044709388971686
chalatenango,arcatao,0,692,730,4,0,0,0,0,0,0,17,57,179,0,44.068810770381454,32.21317040054311,101.64271047227926,81.96417541692402,9.843856076035303,2.4,29,25.940170940170944,79.71204188481676,79.69465648854963,83.20610687022901,17.862595419847327,30.85234093637455
chalatenango,san ignacio,0,754,2621,11,0,0,11,0,0,8,55,279,626,0,124.52639190166305,14.318894437347579,89.00351185250219,85.78209277238403,7.943328301010336,3.1,37,22.470697100555213,78.24675324675324,76.1129207383279,83.55048859934854,6.7861020629750275,35.34188034188034
chalatenango,dulce nombre de maria,0,96,1381,16,0,0,4,0,0,1,55,313,710,0,93.46780162842339,41.67491585824589,88.89304412864622,92.78625954198473,10.572163927935062,2.8,38,23.761085028690662,78.16,87.61987794245859,87.53269398430689,9.328683522231909,22.289972899728998
chalatenango,citala,0,68,1761,11,0,0,5,0,0,1,20,523,244,0,52.46975806451613,32.85302593659942,89.27272727272727,79.48275862068965,9.798270893371757,2.9,31,26.32066728452271,69.20668058455115,75.77374599786553,79.93596584845251,23.265741728922094,27.946127946127948
chalatenango,agua caliente,0,55,1322,34,0,0,10,0,0,4,46,195,986,0,42.2039440073567,24.016462897954245,86.01666291375815,81.9202818762387,9.708267764193197,2.9,30,24.531864673485444,78.3756345177665,52.9627687467226,78.50026219192449,24.54116413214473,18.5785536159601
chalatenango,concepcion quezaltepeque,0,282,2127,9,0,0,19,0,0,2,39,576,397,0,122.8968405024743,46.430230757317645,89.46596244131455,78.66629773104593,10.918383150069692,2.7,27,20.79129574678536,83.9446366782007,97.27385377942998,94.91945477075589,5.266418835192069,16.254245511887433
chalatenango,nueva trinidad,0,348,282,2,0,0,1,0,0,0,1,12,28,0,36.110511547593354,13.209802749551702,105.27607361963189,76.10526315789473,10.221159593544531,2.7,37,24.69788519637462,91.29353233830845,84.89010989010988,80.4945054945055,20.054945054945055,27.684964200477324
chalatenango,las vueltas,0,550,405,1,0,0,1,0,0,0,6,12,23,0,25.522671734998642,32.02127659574468,93.01848049281314,77.6937618147448,12.553191489361701,2.7,31,22.32620320855615,87.96296296296296,92.67241379310344,89.65517241379311,12.5,26.621160409556317
chalatenango,comalapa,0,48,1055,7,0,0,0,0,0,1,26,398,411,0,106.16583982990787,26.23497997329773,86.55043586550435,89.26089703095388,10.814419225634179,2.4,38,23.63238512035011,84.97970230040596,87.356321839080465,90.94827586206897,12.78735632183908,23.226544622425628
chalatenango,san rafael,0,64,1334,6,0,0,14,0,0,1,43,409,666,0,179.76391231028668,39.07129455909944,88.00705467372134,81.0615711252654,13.273921200750468,2.6,32,17.361319340329835,87.57062146892656,76.23574144486692,94.96197718631178,4.467680608365019,17.515701325889744
chalatenango,las flores,0,714,232,1,0,0,0,0,0,0,4,3,2,0,60.37376048817697,36.95514845230575,104.5219638242894,72.06521739130434,12.31838281743525,2.8,32,20.740169622205087,85.5907780979827,90.64171122994652,87.96791443850267,4.0106951871657754,15.765765765765765
chalatenango,ojos de agua,0,81,963,3,0,0,13,0,0,1,19,153,162,0,107.4736225087925,21.8161985274066,81.17588932806325,84.73551637279597,10.171802563403327,2.6,35,27.529658060013958,84.84536082474227,98.66369710467706,92.65033407572383,16.926503340757236,32.27513227513227
chalatenango,nombre de jesus,0,734,1140,4,0,0,15,0,0,1,21,222,246,0,110.90774177590897,18.220338983050848,89.51817413355874,88.0083857442348,10.437109723461194,3,34,27.74884259259259,87.85211267605634,88.96982310093652,90.21852237252862,14.568158168574403,25.99830076465591
chalatenango,potonico,0,27,648,2,0,0,0,0,0,0,16,450,138,0,42.035515504903266,48.36065573770492,91.54589371980676,64.35233160621762,15.006305170239598,2.41,31,16.340361445783135,93.03135888501743,85.08158508158508,95.33799533799534,3.4965034965034967,23.18271119842829
chalatenango,san francisco morazan,0,637,832,2,0,0,12,0,0,1,23,35,415,0,40.331377997324275,17.963766266904823,102.84679089026916,88.23246878001922,9.083949987241644,4.2,38,23.585548738922974,82.8125,55.23255813953488,65.81395348837209,25.813953488372093,39.650413983440664
chalatenango,santa rita,0,114,1430,5,0,0,4,0,0,1,26,582,471,0,112.62702295822356,6.683375104427736,92.81572164948454,76.1330194231901,11.629072681704262,2.4,28,19.36233108108108,87.10907704042715,59.9602911978822,94.04367968232958,5.5592322964923895,12.573673870333987
chalatenango,la laguna,0,149,958,5,0,0,1,0,0,2,29,319,514,0,151.93648334624322,11.037471322967116,95.66084788029924,88.96917148362236,10.706092276319144,2.7,35,25.131926121372032,88.37209302325581,93.23882224645584,86.36859323882224,9.923664122137405,31.470335339638865
chalatenango,san isidro labrador,0,212,196,1,0,0,3,0,0,0,7,2,6,0,91.84975194897237,43.75,92.14232765011118,77.1701982228298,9.33641975308642,2.8,37,22.206371849738467,89.75155279503106,98.62068965517241,89.65517241379311,4.655172413793104,19.727891156462583
chalatenango,san antonio de la cruz,0,96,433,4,0,0,1,0,0,0,13,541,261,0,74.01197604790418,6.957928802588997,97.23404255319149,98.92703862660944,8.090614886731391,2.5,38,27,89.39393939393939,83.73983739837398,89.43089430894308,17.344173441734416,41.163310961968676
chalatenango,el paraiso,0,110,3588,21,0,0,43,0,0,7,39,247,1160,0,201.0548523206751,27.196413240484596,93.73498429125856,78.13084112149534,9.253076409424784,2.8,30,20.61002716720178,86.08695652173914,86.60362490149724,89.67691095350669,6.107171000788022,17.44040150564617
chalatenango,san miguel de mercedes,0,26,524,9,0,0,1,0,0,2,15,75,995,0,126.8230494645589,41.29473260956976,98.8009592326139,76.38297872340426,13.027744270205066,2.8,32,15.286947689182325,91.15789473684211,79.38671209540034,90.45996592844975,8.517887563884157,19.208211143695014
chalatenango,san luis del carmen,0,86,266,1,0,0,1,0,0,1,21,99,272,0,55.04458000938527,23.444160272804773,94.85049833887044,77.45839636913767,19.01108269394714,2.8,29,12.486992715920914,94.81132075471697,72.41379310344827,90.80459770114942,12.931034482758621,18.421052631578945
chalatenango,san jose cancasque,0,331,720,7,0,0,3,0,0,0,7,66,61,0,49.43534726143422,38.14962878355226,102.42774566473989,91.36612021857924,9.765848086807537,3.1,32,26.16191904047976,88.18181818181819,81.70103092783505,86.34020618556701,23.711340206185564,55.172413793103445
chalatenango,san antonio los ranchos,0,263,411,0,0,0,5,0,0,0,5,18,33,0,144.42462087421944,38.17171093267449,95.76783555018137,73.71244635193133,12.106238418777023,2.4,38,19.907763259031512,93.66391184573003,94.13333333333334,86.66666666666667,9.333333333333334,28.663793103448278
chalatenango,el carrizal,0,657,773,5,0,0,1,0,0,0,13,49,145,0,97.31437598736177,14.97564935064935,87.8048780487805,86.38426626323752,11.525974025974026,2.8,28,20.80501829587036,85.06711409395973,93.27433628318585,91.85840707964601,4.601769911504425,17.63975155279503
chalatenango,san fernando,0,626,650,5,0,0,3,0,0,0,30,251,195,0,58.89166477401771,24.33474739683764,96.29068887206662,92.78810408921933,8.368684920940996,4.3,46,29.173333333333336,86.89024390243902,57.38317757009346,65.60747663551402,25.981308411214954,51.523947750362844
chalatenango,azacualpa,0,194,478,2,0,0,0,0,0,0,8,51,195,0,113.48651348651349,46.390845070422536,93.85665529010238,76.3975155279503,17.341549295774648,2,26,13.725490196078432,94.4954128440367,84.85915492957746,95.4225352112676,5.28169014084507,8.89487870619946
chalatenango,san francisco lempa,0,132,335,0,0,0,1,0,0,0,5,53,154,0,78.29246139872843,69.37354988399072,97.70642201834863,73.79032258064517,16.82134570765661,2.2,33,13.674033149171272,96.17486338797814,98.2532751091703,93.01310043668121,4.8034934497816595,8.333333333333332
